order_item_id,order_id,r_id,f_id,price,quantity,line_amount
7906,3434,220052,fd680071,126,2,252
7907,3435,561846,fd474328,266,1,266
7908,3436,388350,fd45202,80,1,80
7909,3436,388350,fd533576,172,1,172
7910,3436,388350,fd353848,133,1,133
7911,3436,388350,fd336883,179,1,179
7912,3437,194713,fd406174,130,1,130
7913,3437,194713,fd197173,123,1,123
7914,3437,194713,fd406174,130,1,130
7915,3438,240709,fd922446,257,1,257
7916,3438,240709,fd61993,103,1,103
7917,3439,556278,fd227940,121,1,121
7918,3439,556278,fd612174,92,1,92
7919,3440,12401,fd166991,629,1,629
7920,3441,380666,fd832651,314,1,314
7921,3442,532037,fd415425,64,1,64
7922,3442,532037,fd528447,92,3,276
7923,3442,532037,fd87609,99,1,99
7924,3442,532037,fd563237,130,1,130
7925,3443,96840,fd473653,142,1,142
7926,3443,96840,fd37566,190,1,190
7927,3443,96840,fd857356,254,1,254
7928,3444,406529,fd985102,483,1,483
7929,3444,406529,fd87470,228,1,228
7930,3445,284839,fd244814,299,1,299
7931,3445,284839,fd656060,152,1,152
7932,3445,284839,fd144440,108,2,216
7933,3446,23947,fd179955,242,1,242
7934,3447,289843,fd44316,87,1,87
7935,3448,361794,fd416883,307,1,307
7936,3448,361794,fd41748,250,1,250
7937,3448,361794,fd41748,250,1,250
7938,3449,401449,fd711260,92,2,184
7939,3449,401449,fd510672,172,1,172
7940,3450,430074,fd556052,176,1,176
7941,3450,430074,fd713478,203,1,203
7942,3450,430074,fd325407,214,2,428
7943,3450,430074,fd284106,140,1,140
7944,3451,182975,fd18535,81,1,81
7945,3451,182975,fd486144,44,2,88
7946,3452,461894,fd1191,165,1,165
7947,3452,461894,fd940314,250,1,250
7948,3452,461894,fd940335,210,1,210
7949,3452,461894,fd3919,120,1,120
7950,3453,48157,fd449676,265,1,265
7951,3453,48157,fd444012,221,1,221
7952,3453,48157,fd689704,214,1,214
7953,3454,543930,fd516638,177,1,177
7954,3454,543930,fd981889,187,2,374
7955,3454,543930,fd579012,230,1,230
7956,3454,543930,fd516638,177,1,177
7957,3454,543930,fd523195,195,2,390
7958,3455,441358,fd685431,94,1,94
7959,3455,441358,fd895981,114,1,114
7960,3456,416515,fd40917,100,2,200
7961,3456,416515,fd937682,106,1,106
7962,3456,416515,fd779346,153,1,153
7963,3457,289970,fd276860,275,1,275
7964,3457,289970,fd530816,438,1,438
7965,3457,289970,fd742602,358,1,358
7966,3458,316023,fd826802,92,2,184
7967,3459,374678,fd874719,115,1,115
7968,3460,31488,fd599968,109,2,218
7969,3461,424520,fd36696,158,1,158
7970,3461,424520,fd36696,158,1,158
7971,3461,424520,fd792944,128,1,128
7972,3462,264942,fd556075,81,1,81
7973,3462,264942,fd691607,111,1,111
7974,3462,264942,fd274932,74,1,74
7975,3463,406059,fd835245,244,1,244
7976,3463,406059,fd98501,206,1,206
7977,3464,10275,fd538949,524,1,524
7978,3465,371393,fd116215,123,2,246
7979,3465,371393,fd866114,102,1,102
7980,3466,113368,fd198182,38,1,38
7981,3467,161710,fd230698,49,1,49
7982,3467,161710,fd104206,128,2,256
7983,3468,186179,fd176481,104,1,104
7984,3468,186179,fd1003488,232,1,232
7985,3468,186179,fd682009,199,3,597
7986,3469,525325,fd109975,172,1,172
7987,3469,525325,fd78113,75,1,75
7988,3469,525325,fd55656,121,1,121
7989,3469,525325,fd55656,121,1,121
7990,3469,525325,fd78113,75,1,75
7991,3470,72511,fd418481,82,2,164
7992,3470,72511,fd418481,82,1,82
7993,3471,369493,fd24031,161,3,483
7994,3472,290272,fd771928,179,1,179
7995,3472,290272,fd1011643,105,1,105
7996,3473,520781,fd898496,83,1,83
7997,3473,520781,fd125777,58,1,58
7998,3474,561015,fd260828,85,2,170
7999,3474,561015,fd879832,57,1,57
8000,3475,121172,fd997115,157,1,157
8001,3475,121172,fd997115,157,1,157
8002,3475,121172,fd148210,122,1,122
8003,3476,19293,fd101991,142,3,426
8004,3477,490369,fd115759,115,2,230
8005,3477,490369,fd912052,166,1,166
8006,3477,490369,fd389750,99,1,99
8007,3478,59611,fd121558,222,1,222
8008,3479,261499,fd1033695,331,1,331
8009,3479,261499,fd985182,205,1,205
8010,3479,261499,fd19821,241,1,241
8011,3480,129704,fd665962,355,2,710
8012,3480,129704,fd941300,230,2,460
8013,3481,232038,fd370450,218,1,218
8014,3482,474418,fd707010,225,2,450
8015,3483,332272,fd524913,454,1,454
8016,3483,332272,fd555908,800,1,800
8017,3484,471004,fd514877,534,1,534
8018,3485,546877,fd360641,141,1,141
8019,3485,546877,fd218002,111,1,111
8020,3485,546877,fd578858,121,1,121
8021,3485,546877,fd380442,117,1,117
8022,3486,568162,fd673584,66,2,132
8023,3486,568162,fd705263,58,1,58
8024,3486,568162,fd815658,130,1,130
8025,3486,568162,fd541244,53,1,53
8026,3487,60569,fd75510,174,1,174
8027,3488,461102,fd569056,154,1,154
8028,3489,480368,fd954615,145,1,145
8029,3489,480368,fd896375,103,2,206
8030,3489,480368,fd548157,157,1,157
8031,3490,413545,fd576029,74,1,74
8032,3490,413545,fd849068,78,1,78
8033,3491,50560,fd778301,76,2,152
8034,3491,50560,fd883414,62,1,62
8035,3492,21633,fd279101,144,3,432
8036,3492,21633,fd863348,80,1,80
8037,3493,101971,fd262907,143,1,143
8038,3493,101971,fd947017,115,1,115
8039,3493,101971,fd122092,93,1,93
8040,3493,101971,fd493582,124,1,124
8041,3494,78108,fd572626,146,1,146
8042,3494,78108,fd844257,196,1,196
8043,3494,78108,fd846022,230,1,230
8044,3495,513214,fd193307,293,1,293
8045,3496,576803,fd70386,79,1,79
8046,3496,576803,fd70367,55,1,55
8047,3496,576803,fd70383,85,1,85
8048,3496,576803,fd70353,18,1,18
8049,3497,354186,fd991955,91,3,273
8050,3498,569182,fd821425,111,2,222
8051,3499,525196,fd73533,105,1,105
8052,3499,525196,fd358768,77,1,77
8053,3500,486066,fd624144,128,1,128
8054,3500,486066,fd99357,260,1,260
8055,3500,486066,fd381833,346,2,692
8056,3501,110227,fd330881,133,1,133
8057,3502,53219,fd744531,166,3,498
8058,3502,53219,fd479377,127,1,127
8059,3503,462957,fd578340,125,1,125
8060,3504,520002,fd503480,78,1,78
8061,3504,520002,fd205343,145,1,145
8062,3505,23711,fd718359,314,1,314
8063,3505,23711,fd925963,160,1,160
8064,3505,23711,fd886422,128,1,128
8065,3505,23711,fd886422,128,1,128
8066,3506,48020,fd953480,203,1,203
8067,3506,48020,fd438186,243,1,243
8068,3507,489028,fd441088,246,1,246
8069,3507,489028,fd807430,201,1,201
8070,3507,489028,fd807430,201,1,201
8071,3508,74869,fd680867,261,1,261
8072,3508,74869,fd1009291,168,1,168
8073,3508,74869,fd680867,261,1,261
8074,3509,536776,fd588927,326,1,326
8075,3509,536776,fd73230,124,1,124
8076,3509,536776,fd588927,326,1,326
8077,3510,88230,fd833503,132,1,132
8078,3511,161306,fd42763,64,2,128
8079,3511,161306,fd573692,96,1,96
8080,3512,156623,fd883934,234,1,234
8081,3512,156623,fd562152,119,1,119
8082,3512,156623,fd819345,235,3,705
8083,3513,407292,fd817729,109,1,109
8084,3513,407292,fd340551,177,1,177
8085,3513,407292,fd176818,138,1,138
8086,3514,195315,fd768306,216,1,216
8087,3515,264262,fd857368,177,1,177
8088,3515,264262,fd1016669,375,1,375
8089,3516,428692,fd807057,151,1,151
8090,3516,428692,fd266444,239,1,239
8091,3516,428692,fd1010921,167,1,167
8092,3516,428692,fd368698,171,1,171
8093,3517,306386,fd318569,105,1,105
8094,3517,306386,fd1017679,90,2,180
8095,3517,306386,fd318569,105,1,105
8096,3517,306386,fd318749,141,1,141
8097,3518,510328,fd333490,418,2,836
8098,3518,510328,fd762788,427,1,427
8099,3519,438363,fd618454,141,1,141
8100,3520,501455,fd913832,109,1,109
8101,3521,155811,fd167544,154,2,308
8102,3521,155811,fd485648,179,1,179
8103,3521,155811,fd309802,131,3,393
8104,3521,155811,fd309802,131,3,393
8105,3522,46460,fd131674,79,1,79
8106,3522,46460,fd920398,122,1,122
8107,3522,46460,fd732081,173,1,173
8108,3523,314439,fd763626,96,1,96
8109,3523,314439,fd132268,89,1,89
8110,3524,10729,fd333122,372,2,744
8111,3525,180753,fd602361,160,1,160
8112,3525,180753,fd655210,518,1,518
8113,3525,180753,fd602361,160,2,320
8114,3525,180753,fd602361,160,1,160
8115,3526,54040,fd607861,104,2,208
8116,3526,54040,fd84232,170,1,170
8117,3526,54040,fd84232,170,1,170
8118,3526,54040,fd380496,89,2,178
8119,3527,391600,fd509940,123,1,123
8120,3527,391600,fd329419,205,1,205
8121,3528,446003,fd464088,68,1,68
8122,3528,446003,fd452802,88,1,88
8123,3528,446003,fd269112,79,1,79
8124,3528,446003,fd130531,97,1,97
8125,3528,446003,fd1011556,126,1,126
8126,3529,400746,fd322813,86,1,86
8127,3529,400746,fd97605,186,1,186
8128,3530,72403,fd276339,270,2,540
8129,3530,72403,fd56113,110,1,110
8130,3530,72403,fd276349,90,1,90
8131,3531,180045,fd171791,249,1,249
8132,3532,429590,fd956879,129,2,258
8133,3532,429590,fd612645,179,1,179
8134,3532,429590,fd804315,209,1,209
8135,3532,429590,fd956879,129,1,129
8136,3533,229586,fd542950,334,1,334
8137,3533,229586,fd107730,250,1,250
8138,3534,292783,fd566704,55,1,55
8139,3534,292783,fd763333,62,1,62
8140,3534,292783,fd174951,38,1,38
8141,3534,292783,fd763333,62,1,62
8142,3535,128493,fd442209,90,1,90
8143,3535,128493,fd128574,71,1,71
8144,3535,128493,fd512646,135,1,135
8145,3536,475505,fd697101,39,1,39
8146,3537,384559,fd124113,150,1,150
8147,3537,384559,fd546579,159,1,159
8148,3538,46458,fd1168,147,1,147
8149,3538,46458,fd39779,73,1,73
8150,3539,251431,fd186866,44,1,44
8151,3539,251431,fd94461,38,1,38
8152,3540,516622,fd218,39,1,39
8153,3540,516622,fd776208,125,1,125
8154,3541,379569,fd224228,188,2,376
8155,3541,379569,fd585366,81,1,81
8156,3541,379569,fd649555,170,1,170
8157,3541,379569,fd621742,233,1,233
8158,3542,44033,fd759647,118,2,236
8159,3543,35298,fd682333,153,2,306
8160,3543,35298,fd682333,153,1,153
8161,3544,39908,fd518009,53,3,159
8162,3545,217599,fd676999,214,1,214
8163,3545,217599,fd910417,260,1,260
8164,3546,487865,fd1008606,149,1,149
8165,3546,487865,fd707230,69,2,138
8166,3546,487865,fd707230,69,1,69
8167,3547,392031,fd745862,379,1,379
8168,3547,392031,fd1004315,229,3,687
8169,3547,392031,fd1004315,229,2,458
8170,3547,392031,fd471163,360,1,360
8171,3548,151947,fd794812,161,1,161
8172,3549,439223,fd419274,605,1,605
8173,3550,72201,fd50266,147,1,147
8174,3550,72201,fd82797,238,1,238
8175,3550,72201,fd801147,270,2,540
8176,3551,382475,fd35073,179,1,179
8177,3551,382475,fd568993,188,1,188
8178,3551,382475,fd568993,188,1,188
8179,3551,382475,fd466799,177,1,177
8180,3552,256892,fd627596,106,1,106
8181,3552,256892,fd58840,285,1,285
8182,3553,487533,fd923130,266,3,798
8183,3554,383323,fd803199,308,1,308
8184,3554,383323,fd650874,293,1,293
8185,3554,383323,fd834772,258,1,258
8186,3555,29934,fd167298,128,2,256
8187,3555,29934,fd39800,167,2,334
8188,3555,29934,fd720354,113,1,113
8189,3556,231456,fd211350,161,1,161
8190,3556,231456,fd110218,128,1,128
8191,3556,231456,fd110218,128,1,128
8192,3556,231456,fd326023,131,1,131
8193,3556,231456,fd839849,115,1,115
8194,3557,62987,fd801420,100,1,100
8195,3557,62987,fd385373,134,1,134
8196,3557,62987,fd386587,141,1,141
8197,3557,62987,fd58773,55,2,110
8198,3558,176737,fd10896,140,1,140
8199,3558,176737,fd44152,90,1,90
8200,3558,176737,fd2494,170,2,340
8201,3559,569551,fd848132,75,2,150
8202,3559,569551,fd527292,135,1,135
8203,3559,569551,fd416428,161,1,161
8204,3559,569551,fd848132,75,2,150
8205,3560,32592,fd156065,158,2,316
8206,3560,32592,fd177647,147,1,147
8207,3561,203852,fd300817,221,1,221
8208,3562,61913,fd31473,104,1,104
8209,3563,314743,fd270805,132,1,132
8210,3563,314743,fd888697,165,1,165
8211,3564,10360,fd637429,112,1,112
8212,3565,73279,fd349718,123,1,123
8213,3566,78044,fd854734,195,1,195
8214,3566,78044,fd791830,184,1,184
8215,3566,78044,fd549179,184,1,184
8216,3566,78044,fd259377,268,1,268
8217,3567,361802,fd643126,121,1,121
8218,3568,95411,fd1027636,111,1,111
8219,3568,95411,fd700912,256,1,256
8220,3569,511532,fd728201,323,1,323
8221,3569,511532,fd60542,259,1,259
8222,3569,511532,fd240214,143,3,429
8223,3569,511532,fd367309,330,1,330
8224,3570,58632,fd143349,206,1,206
8225,3570,58632,fd410113,170,1,170
8226,3571,257989,fd753303,125,1,125
8227,3571,257989,fd654676,163,1,163
8228,3571,257989,fd89839,108,1,108
8229,3572,220454,fd556487,70,1,70
8230,3572,220454,fd318760,42,1,42
8231,3572,220454,fd425238,38,1,38
8232,3573,561568,fd305499,152,1,152
8233,3574,143900,fd6865,149,1,149
8234,3574,143900,fd560883,254,2,508
8235,3575,453326,fd599697,147,2,294
8236,3576,117638,fd11469,314,1,314
8237,3576,117638,fd78246,57,1,57
8238,3576,117638,fd11498,268,1,268
8239,3576,117638,fd11449,308,1,308
8240,3576,117638,fd11466,287,1,287
8241,3576,117638,fd78204,280,1,280
8242,3577,376145,fd597968,189,1,189
8243,3577,376145,fd597968,189,1,189
8244,3578,496771,fd428908,147,1,147
8245,3579,504919,fd371730,113,3,339
8246,3579,504919,fd371730,113,1,113
8247,3580,542392,fd50307,140,1,140
8248,3580,542392,fd50313,200,1,200
8249,3581,491162,fd743796,164,1,164
8250,3582,446297,fd333502,332,1,332
8251,3582,446297,fd910788,235,1,235
8252,3582,446297,fd287616,288,1,288
8253,3582,446297,fd910788,235,1,235
8254,3583,286167,fd593852,185,1,185
8255,3583,286167,fd109280,327,1,327
8256,3584,333563,fd443992,124,1,124
8257,3585,563740,fd409063,133,1,133
8258,3586,71849,fd503948,163,1,163
8259,3586,71849,fd227984,72,1,72
8260,3587,468130,fd81521,101,1,101
8261,3587,468130,fd262439,208,2,416
8262,3587,468130,fd643569,220,1,220
8263,3588,219055,fd692020,68,1,68
8264,3589,377939,fd487520,104,1,104
8265,3589,377939,fd146818,112,1,112
8266,3589,377939,fd365481,80,1,80
8267,3589,377939,fd365481,80,3,240
8268,3589,377939,fd365481,80,1,80
8269,3589,377939,fd242278,180,1,180
8270,3590,57469,fd981891,141,2,282
8271,3590,57469,fd679428,205,1,205
8272,3591,318709,fd680365,168,2,336
8273,3592,64396,fd935581,120,1,120
8274,3592,64396,fd59272,176,1,176
8275,3592,64396,fd988650,151,1,151
8276,3592,64396,fd773200,138,1,138
8277,3593,231715,fd578923,107,2,214
8278,3594,176363,fd901791,125,2,250
8279,3594,176363,fd956794,166,1,166
8280,3594,176363,fd956794,166,1,166
8281,3595,146069,fd737889,172,2,344
8282,3595,146069,fd600538,500,2,1000
8283,3595,146069,fd979756,213,1,213
8284,3595,146069,fd808832,272,1,272
8285,3596,384759,fd652847,312,1,312
8286,3596,384759,fd652847,312,1,312
8287,3597,124178,fd120588,247,1,247
8288,3597,124178,fd855715,250,1,250
8289,3598,119572,fd680867,97,2,194
8290,3598,119572,fd547158,197,1,197
8291,3599,484349,fd900566,166,1,166
8292,3599,484349,fd831241,150,3,450
8293,3600,364644,fd644786,82,1,82
8294,3601,478303,fd868530,212,1,212
8295,3601,478303,fd86413,225,1,225
8296,3602,339287,fd194345,273,1,273
8297,3603,359615,fd669156,158,1,158
8298,3604,46718,fd340262,134,1,134
8299,3605,198802,fd674853,141,1,141
8300,3605,198802,fd83578,150,1,150
8301,3605,198802,fd674853,141,1,141
8302,3606,535314,fd764237,239,1,239
8303,3606,535314,fd764224,219,1,219
8304,3606,535314,fd162263,378,1,378
8305,3606,535314,fd162263,378,2,756
8306,3607,35054,fd1045259,254,1,254
8307,3607,35054,fd527,360,1,360
8308,3608,499254,fd1024021,276,1,276
8309,3608,499254,fd495554,104,1,104
8310,3609,64722,fd826789,149,1,149
8311,3610,513679,fd147928,270,1,270
8312,3610,513679,fd195508,269,1,269
8313,3610,513679,fd195508,269,3,807
8314,3610,513679,fd769893,154,1,154
8315,3611,197864,fd850474,153,1,153
8316,3612,335171,fd334341,208,1,208
8317,3613,10826,fd500290,195,1,195
8318,3613,10826,fd676959,75,1,75
8319,3613,10826,fd498359,64,1,64
8320,3613,10826,fd498359,64,1,64
8321,3614,539704,fd686949,178,1,178
8322,3615,289241,fd1030346,84,2,168
8323,3615,289241,fd422409,138,1,138
8324,3615,289241,fd297186,61,1,61
8325,3615,289241,fd30159,93,2,186
8326,3616,528353,fd442913,549,1,549
8327,3617,510335,fd684529,60,1,60
8328,3617,510335,fd684529,60,2,120
8329,3617,510335,fd820130,92,3,276
8330,3618,57565,fd31154,150,1,150
8331,3618,57565,fd800113,180,1,180
8332,3619,485000,fd550067,215,1,215
8333,3620,172853,fd358859,66,1,66
8334,3621,388002,fd709004,188,1,188
8335,3622,280572,fd828048,236,1,236
8336,3622,280572,fd823799,80,1,80
8337,3622,280572,fd203696,256,1,256
8338,3622,280572,fd1036401,224,1,224
8339,3623,471290,fd638159,224,1,224
8340,3623,471290,fd316327,221,3,663
8341,3624,513618,fd165002,89,1,89
8342,3625,210831,fd323976,82,1,82
8343,3626,571171,fd105196,26,2,52
8344,3627,489172,fd689489,204,1,204
8345,3627,489172,fd867945,101,1,101
8346,3628,571170,fd562161,222,1,222
8347,3628,571170,fd621453,127,1,127
8348,3629,105075,fd434651,152,1,152
8349,3629,105075,fd1031376,114,1,114
8350,3630,395563,fd890437,78,1,78
8351,3630,395563,fd789011,118,1,118
8352,3630,395563,fd779190,116,1,116
8353,3631,523037,fd43287,155,1,155
8354,3632,268704,fd991566,521,1,521
8355,3633,492045,fd701104,140,1,140
8356,3633,492045,fd55891,278,1,278
8357,3633,492045,fd669337,276,1,276
8358,3634,8785,fd866921,191,1,191
8359,3634,8785,fd420966,92,1,92
8360,3634,8785,fd483582,191,1,191
8361,3635,509158,fd10895,90,1,90
8362,3635,509158,fd652898,54,2,108
8363,3635,509158,fd180658,78,1,78
8364,3635,509158,fd652902,60,1,60
8365,3635,509158,fd645333,90,1,90
8366,3636,280839,fd983972,97,1,97
8367,3636,280839,fd539747,110,1,110
8368,3637,192172,fd149999,99,1,99
8369,3637,192172,fd149999,99,2,198
8370,3638,234897,fd461168,62,1,62
8371,3638,234897,fd330642,93,1,93
8372,3639,43415,fd624802,325,1,325
8373,3640,198176,fd907750,119,1,119
8374,3640,198176,fd224227,87,1,87
8375,3641,28656,fd763193,487,1,487
8376,3642,193703,fd503867,164,1,164
8377,3642,193703,fd586680,148,1,148
8378,3642,193703,fd130375,68,1,68
8379,3643,119416,fd40527,167,1,167
8380,3644,515359,fd726244,108,1,108
8381,3644,515359,fd214738,96,1,96
8382,3645,372898,fd118171,119,1,119
8383,3645,372898,fd67780,276,1,276
8384,3646,26682,fd158818,354,1,354
8385,3647,285922,fd689924,125,1,125
8386,3647,285922,fd49766,166,2,332
8387,3647,285922,fd976000,85,2,170
8388,3647,285922,fd49766,166,1,166
8389,3648,573708,fd199675,435,1,435
8390,3648,573708,fd141030,247,1,247
8391,3648,573708,fd549047,295,1,295
8392,3649,465283,fd417141,470,1,470
8393,3649,465283,fd357894,463,1,463
8394,3650,429402,fd661147,63,1,63
8395,3650,429402,fd661147,63,2,126
8396,3651,334669,fd984547,134,1,134
8397,3652,177704,fd172612,285,2,570
8398,3652,177704,fd172612,285,1,285
8399,3652,177704,fd647509,270,1,270
8400,3653,568170,fd312941,302,2,604
8401,3653,568170,fd95945,276,1,276
8402,3654,322494,fd456599,173,1,173
8403,3655,32139,fd815496,282,1,282
8404,3656,402822,fd898056,220,3,660
8405,3656,402822,fd673959,222,1,222
8406,3656,402822,fd9644,320,1,320
8407,3657,340377,fd141924,351,1,351
8408,3657,340377,fd295790,311,1,311
8409,3657,340377,fd855310,242,1,242
8410,3657,340377,fd242991,172,1,172
8411,3658,24985,fd528895,235,2,470
8412,3658,24985,fd970832,269,1,269
8413,3658,24985,fd919120,180,1,180
8414,3659,124718,fd570799,90,1,90
8415,3660,382250,fd834267,200,2,400
8416,3660,382250,fd34123,99,1,99
8417,3661,511392,fd512089,266,2,532
8418,3662,464907,fd396232,66,1,66
8419,3663,195311,fd917162,45,1,45
8420,3663,195311,fd917162,45,2,90
8421,3663,195311,fd37292,60,1,60
8422,3664,49822,fd50179,118,1,118
8423,3664,49822,fd50179,118,2,236
8424,3664,49822,fd146530,74,1,74
8425,3664,49822,fd394856,135,1,135
8426,3665,295764,fd453271,160,1,160
8427,3665,295764,fd453274,100,2,200
8428,3665,295764,fd449642,190,1,190
8429,3665,295764,fd4198,90,1,90
8430,3666,159049,fd962134,162,1,162
8431,3666,159049,fd891537,191,1,191
8432,3666,159049,fd108397,189,1,189
8433,3666,159049,fd440101,89,1,89
8434,3667,442098,fd135081,104,1,104
8435,3667,442098,fd787270,190,1,190
8436,3667,442098,fd68648,231,2,462
8437,3667,442098,fd358506,149,1,149
8438,3668,450481,fd482698,139,1,139
8439,3668,450481,fd725217,113,1,113
8440,3669,52262,fd247483,332,1,332
8441,3669,52262,fd466898,497,2,994
8442,3670,54746,fd458922,126,1,126
8443,3670,54746,fd352854,238,1,238
8444,3671,67427,fd973,171,1,171
8445,3671,67427,fd973,171,1,171
8446,3672,406202,fd327084,178,3,534
8447,3672,406202,fd853374,192,1,192
8448,3672,406202,fd738306,248,1,248
8449,3672,406202,fd327084,178,1,178
8450,3672,406202,fd853374,192,1,192
8451,3673,438132,fd580017,117,1,117
8452,3674,167640,fd674951,137,1,137
8453,3675,138584,fd586420,106,2,212
8454,3676,456799,fd79467,121,2,242
8455,3676,456799,fd670130,115,1,115
8456,3677,480893,fd858061,114,1,114
8457,3677,480893,fd858061,114,1,114
8458,3677,480893,fd391355,106,3,318
8459,3678,152774,fd814463,695,1,695
8460,3678,152774,fd814445,1595,1,1595
8461,3678,152774,fd814425,569,1,569
8462,3679,361335,fd575308,194,1,194
8463,3679,361335,fd1024348,64,2,128
8464,3680,79952,fd423163,57,1,57
8465,3681,69173,fd982863,210,1,210
8466,3682,327909,fd1046916,129,1,129
8467,3682,327909,fd108333,213,1,213
8468,3683,359202,fd345582,168,1,168
8469,3684,518301,fd986537,261,1,261
8470,3684,518301,fd306639,320,1,320
8471,3684,518301,fd94674,265,1,265
8472,3685,458954,fd595581,123,1,123
8473,3685,458954,fd595581,123,1,123
8474,3686,487249,fd964460,181,1,181
8475,3686,487249,fd939126,247,1,247
8476,3687,577427,fd323898,176,2,352
8477,3687,577427,fd880235,165,1,165
8478,3687,577427,fd323898,176,1,176
8479,3688,290181,fd135658,191,1,191
8480,3688,290181,fd135658,191,1,191
8481,3689,74879,fd88498,332,1,332
8482,3690,441836,fd757442,98,3,294
8483,3690,441836,fd4958,89,1,89
8484,3690,441836,fd111629,269,2,538
8485,3691,247269,fd355298,118,2,236
8486,3691,247269,fd329239,92,1,92
8487,3691,247269,fd355298,118,1,118
8488,3692,6387,fd14283,246,1,246
8489,3692,6387,fd864308,217,1,217
8490,3693,534495,fd946285,29,1,29
8491,3693,534495,fd946285,29,1,29
8492,3694,184996,fd208512,256,2,512
8493,3695,404381,fd259836,98,2,196
8494,3695,404381,fd46889,142,1,142
8495,3695,404381,fd675856,230,1,230
8496,3695,404381,fd1001018,166,1,166
8497,3695,404381,fd193466,156,1,156
8498,3696,19496,fd402739,167,1,167
8499,3697,215480,fd713478,329,1,329
8500,3697,215480,fd131292,273,1,273
8501,3698,64982,fd727374,204,1,204
8502,3699,454400,fd859077,362,1,362
8503,3699,454400,fd797378,131,1,131
8504,3700,381867,fd783934,334,1,334
8505,3701,96719,fd18201,110,1,110
8506,3701,96719,fd228862,85,1,85
8507,3702,10275,fd622063,412,2,824
8508,3702,10275,fd948744,292,1,292
8509,3703,552282,fd135114,189,2,378
8510,3703,552282,fd464421,101,1,101
8511,3704,224064,fd896024,171,2,342
8512,3705,264196,fd74044,212,1,212
8513,3705,264196,fd214707,102,1,102
8514,3705,264196,fd1036838,161,1,161
8515,3705,264196,fd1036838,161,1,161
8516,3706,6907,fd834754,229,1,229
8517,3706,6907,fd17646,145,1,145
8518,3706,6907,fd834726,189,1,189
8519,3707,474137,fd730922,76,1,76
8520,3707,474137,fd171325,94,1,94
8521,3708,118408,fd43984,85,2,170
8522,3709,442182,fd83666,116,1,116
8523,3709,442182,fd819392,122,3,366
8524,3709,442182,fd518218,88,1,88
8525,3710,121552,fd331638,92,1,92
8526,3711,423814,fd964915,208,1,208
8527,3712,1469,fd202392,117,1,117
8528,3713,42620,fd394028,27,1,27
8529,3714,232513,fd10745,315,1,315
8530,3714,232513,fd887783,295,2,590
8531,3715,564203,fd202546,133,1,133
8532,3716,205409,fd419663,203,1,203
8533,3716,205409,fd48805,217,1,217
8534,3716,205409,fd618337,84,1,84
8535,3717,458035,fd250229,126,1,126
8536,3717,458035,fd810954,124,1,124
8537,3717,458035,fd774729,138,1,138
8538,3718,496569,fd896085,35,1,35
8539,3719,376532,fd60784,180,1,180
8540,3719,376532,fd60775,100,1,100
8541,3719,376532,fd47270,80,1,80
8542,3720,24204,fd109902,222,3,666
8543,3720,24204,fd879197,269,1,269
8544,3721,30588,fd221328,135,1,135
8545,3721,30588,fd228039,120,3,360
8546,3722,324085,fd189951,219,1,219
8547,3723,7427,fd807565,115,1,115
8548,3723,7427,fd235019,168,1,168
8549,3723,7427,fd442363,134,1,134
8550,3723,7427,fd450192,104,1,104
8551,3724,42948,fd844450,218,1,218
8552,3724,42948,fd298822,313,1,313
8553,3724,42948,fd881188,328,1,328
8554,3725,134998,fd683014,66,1,66
8555,3726,394347,fd83755,280,1,280
8556,3727,468366,fd109453,193,1,193
8557,3727,468366,fd108829,161,1,161
8558,3727,468366,fd792162,99,1,99
8559,3727,468366,fd335640,126,1,126
8560,3728,71037,fd596198,150,1,150
8561,3728,71037,fd10486,174,2,348
8562,3728,71037,fd10486,174,1,174
8563,3728,71037,fd81277,121,2,242
8564,3728,71037,fd403503,110,1,110
8565,3728,71037,fd806348,113,1,113
8566,3729,335104,fd857431,198,1,198
8567,3729,335104,fd489031,304,1,304
8568,3729,335104,fd159272,150,1,150
8569,3729,335104,fd91733,139,2,278
8570,3730,497994,fd547128,210,1,210
8571,3730,497994,fd1962,98,3,294
8572,3731,437931,fd860954,259,2,518
8573,3731,437931,fd862901,158,1,158
8574,3732,158376,fd755673,194,1,194
8575,3732,158376,fd31288,144,1,144
8576,3733,377316,fd732527,141,1,141
8577,3734,46431,fd421179,200,3,600
8578,3734,46431,fd63106,170,1,170
8579,3735,142138,fd255,125,2,250
8580,3736,386863,fd78965,86,1,86
8581,3736,386863,fd173174,84,1,84
8582,3736,386863,fd1047057,166,1,166
8583,3737,45469,fd561567,173,1,173
8584,3737,45469,fd132535,262,1,262
8585,3738,463009,fd59898,147,1,147
8586,3739,569813,fd438449,541,1,541
8587,3739,569813,fd136970,418,1,418
8588,3739,569813,fd975663,594,1,594
8589,3739,569813,fd438449,541,1,541
8590,3740,556621,fd697114,213,2,426
8591,3740,556621,fd821381,249,1,249
8592,3741,247330,fd223343,116,1,116
8593,3741,247330,fd160532,90,1,90
8594,3742,512963,fd806870,98,2,196
8595,3742,512963,fd900401,63,1,63
8596,3742,512963,fd123584,43,1,43
8597,3743,395071,fd332941,185,2,370
8598,3743,395071,fd145230,89,1,89
8599,3743,395071,fd352783,94,1,94
8600,3744,477974,fd604274,130,1,130
8601,3744,477974,fd448511,70,1,70
8602,3744,477974,fd29500,51,1,51
