order_id,order_timestamp,order_date,user_id,r_id,restaurant_city,cuisine,items_count,sales_qty,subtotal,discount,delivery_fee,gst,sales_amount,currency,payment_method,order_status,customer_rating,delivery_time_min
7710,2025-11-25 19:53:10,2025-11-25,94318,447043,"Urapakkam,Chennai","South Indian,Seafood",1,1,134,0,35,7,176,INR,UPI,Delivered,4.0,18.0
7711,2025-09-21 20:56:09,2025-09-21,72502,80517,"Frazer Town,Bangalore","Biryani,Mughlai",1,1,382,0,25,19,426,INR,Wallet,Delivered,,39.0
7712,2025-01-14 20:22:26,2025-01-14,29942,182409,Nalgonda,South Indian,2,2,104,31,20,5,98,INR,Wallet,Delivered,4.0,30.0
7713,2024-05-17 18:05:54,2024-05-17,6557,165691,Hoshiarpur,"Pizzas,Italian",1,1,116,46,35,6,111,INR,UPI,Delivered,5.0,38.0
7714,2026-06-06 20:04:48,2026-06-06,52911,447831,"Marathahalli,Bangalore","Andhra,South Indian",1,1,203,0,49,10,262,INR,Wallet,Delivered,4.0,31.0
7715,2024-01-31 22:37:44,2024-01-31,75709,421520,"Vashi,Mumbai","Biryani,Indian",1,1,336,0,25,17,378,INR,UPI,Delivered,,30.0
7716,2025-10-16 13:42:18,2025-10-16,53778,469778,"Behala,Kolkata","Chinese,Biryani",1,2,258,0,15,13,286,INR,UPI,Delivered,5.0,56.0
7717,2026-06-08 08:31:08,2026-06-08,66160,426655,"Gomti Nagar,Lucknow","Thalis,Combo",2,2,335,0,20,17,372,INR,Card,Delivered,2.0,22.0
7718,2026-01-24 11:13:55,2026-01-24,12749,60104,"Scruz Bandra East,Mumbai",Indian,1,1,75,14,15,4,80,INR,UPI,Delivered,4.0,34.0
7719,2025-08-23 20:30:31,2025-08-23,68510,3610,"JP Nagar,Bangalore","Maharashtrian,North Indian",2,3,380,0,15,19,414,INR,Card,Delivered,,28.0
7720,2025-07-07 23:48:09,2025-07-07,92301,391145,Siliguri,"Nepalese,Thalis",1,3,294,0,35,15,344,INR,Wallet,Delivered,5.0,39.0
7721,2025-02-01 09:58:50,2025-02-01,24346,87945,Varanasi,"North Indian,Italian",1,1,472,0,49,24,545,INR,UPI,Delivered,4.0,35.0
7722,2025-10-28 14:57:25,2025-10-28,9057,124560,Patna,"Tandoor,South Indian",1,1,67,0,25,3,95,INR,Card,Delivered,5.0,36.0
7723,2024-08-02 20:19:34,2024-08-02,26973,383603,"Yeshwanthpur,Bangalore","Chinese,Combo",1,1,80,0,15,4,99,INR,Wallet,Delivered,,33.0
7724,2026-06-20 18:59:31,2026-06-20,43420,404102,"Nungambakkam,Chennai","Italian,Desserts",3,3,2292,0,25,115,2432,INR,NetBanking,Delivered,,36.0
7725,2024-10-25 19:15:40,2024-10-25,46867,226573,"Wakad,Pune","Beverages,Desserts",2,2,159,0,0,8,167,INR,COD,Delivered,4.0,15.0
7726,2024-09-21 20:13:15,2024-09-21,15038,115414,"Ghatlodia,Ahmedabad","Desserts,Bakery",2,3,283,81,25,14,241,INR,UPI,Cancelled,,
7727,2025-11-14 12:31:12,2025-11-14,10920,77279,Manipal,"North Indian,Chinese",3,4,555,0,0,28,583,INR,Wallet,Delivered,,26.0
7728,2026-01-04 17:49:02,2026-01-04,17662,522759,"Rohini,Delhi","North Indian,Snacks",2,2,285,0,20,14,319,INR,UPI,Delivered,3.0,48.0
7729,2025-08-30 14:53:53,2025-08-30,92896,182544,Nandyal,"Sweets,Beverages",3,3,250,0,20,12,282,INR,UPI,Delivered,,33.0
7730,2024-08-17 13:25:47,2024-08-17,33244,67633,"Ganeshguri,Guwahati","Juices,Desserts",2,2,246,53,49,12,254,INR,Wallet,Cancelled,,
7731,2025-11-20 22:35:55,2025-11-20,56485,228593,"Kadubeesanahalli,Bangalore","North Indian,Chinese",2,2,359,37,0,18,340,INR,Card,Delivered,4.0,23.0
7732,2025-09-03 19:53:36,2025-09-03,78531,386281,"Ganeshguri,Guwahati",Bakery,2,4,376,0,49,19,444,INR,UPI,Delivered,,27.0
7733,2025-02-15 13:33:43,2025-02-15,54468,401400,Mahbubnagar,"Italian,American",3,4,508,133,49,25,449,INR,Wallet,Delivered,3.0,34.0
7734,2024-10-26 12:04:26,2024-10-26,41201,469661,Raghunathpur,"North Indian,Chinese",4,6,1100,0,20,55,1175,INR,COD,Delivered,3.0,28.0
7735,2025-12-28 19:57:22,2025-12-28,26005,523251,"Perambur,Chennai","Snacks,Fast Food",1,1,57,12,0,3,48,INR,Card,Delivered,3.0,21.0
7736,2026-05-09 16:28:05,2026-05-09,19380,576462,"Greenfields_FBD,Gurgaon",Paan,1,1,144,49,15,7,117,INR,UPI,Delivered,5.0,23.0
7737,2026-01-10 14:22:54,2026-01-10,30219,427970,"Kharkhana & Trimulgherry,Hyderabad",Biryani,1,1,150,0,25,8,183,INR,NetBanking,Delivered,,47.0
7738,2024-09-12 11:54:10,2024-09-12,56655,462514,Cherthala,"South Indian,Chinese",5,6,913,287,0,46,672,INR,COD,Delivered,4.0,52.0
7739,2026-01-31 19:58:51,2026-01-31,24067,48237,"Rajarajeshwari Nagar,Bangalore",Fast Food,3,3,289,0,20,14,323,INR,COD,Delivered,,33.0
7740,2025-08-04 17:03:53,2025-08-04,19989,68412,"Governorpet,Vijayawada","Beverages,Desserts",2,3,827,0,15,41,883,INR,UPI,Delivered,3.0,54.0
7741,2025-06-01 17:16:05,2025-06-01,46311,392993,"Vijay Nagar,Indore","Maharashtrian,Street Food",3,4,716,0,20,36,772,INR,UPI,Refunded,,
7742,2024-06-03 17:40:12,2024-06-03,54067,66072,"N A D,Vizag","Indian,Biryani",5,7,1016,0,15,51,1082,INR,Wallet,Delivered,4.0,57.0
7743,2026-02-15 13:19:02,2026-02-15,57787,147742,"Maninagar,Ahmedabad",Fast Food,4,6,790,0,15,40,845,INR,UPI,Delivered,4.0,22.0
7744,2024-01-28 21:21:35,2024-01-28,34832,86834,"Jadavpur,Kolkata","Chinese,Thai",2,2,429,0,0,21,450,INR,Card,Cancelled,,
7745,2025-11-16 20:31:49,2025-11-16,65961,397668,Central-goa,Greek,5,7,5175,0,35,259,5469,INR,Card,Delivered,5.0,31.0
7746,2026-06-13 18:31:45,2026-06-13,93542,50266,"Kothapet & Dilsukhnagar,Hyderabad","Andhra,South Indian",2,2,153,49,0,8,112,INR,UPI,Delivered,3.0,38.0
7747,2025-03-08 19:12:09,2025-03-08,20746,156045,Kanpur,"Combo,Fast Food",4,5,405,0,0,20,425,INR,Wallet,Refunded,,
7748,2025-04-24 14:17:22,2025-04-24,45432,289068,Kozhikode,Indian,1,2,670,0,0,34,704,INR,Card,Delivered,3.0,26.0
7749,2026-04-25 12:44:31,2026-04-25,66984,68363,"Dharampeth,Nagpur",Beverages,1,3,891,0,0,45,936,INR,Card,Delivered,5.0,38.0
7750,2025-11-04 13:18:53,2025-11-04,50655,31627,"Koramangala,Bangalore","Biryani,Mughlai",2,2,538,78,20,27,507,INR,Card,Cancelled,,
7751,2024-06-04 10:22:23,2024-06-04,40696,268095,"Kalyani Nagar,Pune","Biryani,North Indian",1,1,340,0,20,17,377,INR,Wallet,Delivered,5.0,37.0
7752,2025-02-20 19:23:53,2025-02-20,67505,493817,"Adyar,Chennai","Biryani,Indian",3,3,1168,269,25,58,982,INR,Card,Delivered,5.0,39.0
7753,2025-08-19 12:49:13,2025-08-19,26950,296077,Thiruvananthapuram,"Indian,Chinese",2,2,237,0,15,12,264,INR,Wallet,Delivered,5.0,33.0
7754,2024-09-03 14:02:24,2024-09-03,74327,345356,"Jubilee Hills,Hyderabad","Desserts,Continental",2,2,740,0,49,37,826,INR,Wallet,Delivered,4.0,28.0
7755,2025-01-15 16:21:32,2025-01-15,4178,258481,"Viman Nagar,Pune","North Indian,Punjabi",1,2,204,71,0,10,143,INR,UPI,Delivered,,11.0
7756,2025-08-12 17:16:32,2025-08-12,92961,73721,"Sadar,Nagpur","North Indian,Indian",2,2,173,0,0,9,182,INR,UPI,Delivered,4.0,31.0
7757,2024-09-07 21:53:23,2024-09-07,95993,56798,"Greater Mohali,Chandigarh","Bakery,Pastas",2,2,165,0,15,8,188,INR,UPI,Delivered,4.0,51.0
7758,2026-04-25 17:06:41,2026-04-25,52305,361926,"Mysore South,Mysore","Desserts,Bakery",1,1,109,0,0,5,114,INR,COD,Delivered,5.0,42.0
7759,2024-10-07 13:14:54,2024-10-07,27112,211917,Jhalawar,"Italian,North Indian",3,4,353,0,25,18,396,INR,UPI,Delivered,,30.0
7760,2025-04-02 08:58:36,2025-04-02,27447,91912,"Bbd,Lucknow","Biryani,Mughlai",4,4,378,0,15,19,412,INR,UPI,Delivered,5.0,49.0
7761,2024-02-04 15:35:32,2024-02-04,90157,388072,Noida-1,"American,Beverages",1,2,394,0,0,20,414,INR,UPI,Delivered,5.0,12.0
7762,2024-05-03 17:05:41,2024-05-03,94456,364461,"Zirakpur,Chandigarh",Pizzas,1,1,192,0,20,10,222,INR,NetBanking,Delivered,3.0,8.0
7763,2026-06-11 21:00:19,2026-06-11,45101,357110,Habra,Chinese,4,4,627,88,25,31,595,INR,UPI,Delivered,5.0,35.0
7764,2026-06-29 11:55:44,2026-06-29,35254,5837,"Velachery,Chennai","Japanese,Continental",3,3,1748,0,20,87,1855,INR,Card,Delivered,,32.0
7765,2025-01-12 16:29:17,2025-01-12,32199,556704,"East Chd,Chandigarh",Bakery,4,5,590,0,15,30,635,INR,COD,Delivered,4.0,35.0
7766,2024-12-14 08:59:32,2024-12-14,52426,351794,Kanpur,"Indian,Bakery",1,3,492,0,20,25,537,INR,UPI,Delivered,,34.0
7767,2025-03-18 23:51:41,2025-03-18,35528,94655,Manipal,Ice Cream,2,2,268,107,25,13,199,INR,UPI,Delivered,5.0,35.0
7768,2024-08-23 15:28:46,2024-08-23,35663,483390,"Adajan,Surat","South Indian,Fast Food",3,4,533,95,49,27,514,INR,UPI,Delivered,3.0,31.0
7769,2026-04-06 14:41:35,2026-04-06,44280,177849,Anand,"Chinese,North Indian",1,1,70,0,20,4,94,INR,Wallet,Delivered,5.0,32.0
7770,2026-06-18 21:43:05,2026-06-18,11794,491212,Pondicherry,"South Indian,North Indian",3,3,382,0,25,19,426,INR,COD,Delivered,5.0,8.0
7771,2026-02-21 21:45:34,2026-02-21,84422,512877,"Old Palasia,Indore","North Indian,Snacks",1,2,310,0,49,16,375,INR,UPI,Delivered,5.0,46.0
7772,2025-10-18 12:57:17,2025-10-18,20309,147430,Kota,"North Indian,Biryani",2,3,273,0,0,14,287,INR,UPI,Delivered,,29.0
7773,2025-06-13 12:13:40,2025-06-13,6143,435509,Kunnamkullam,"Kerala,Arabian",1,1,137,0,15,7,159,INR,Wallet,Delivered,2.0,32.0
7774,2026-02-08 11:03:45,2026-02-08,90804,442606,Tenkasi,"Biryani,Chinese",4,4,679,0,0,34,713,INR,UPI,Delivered,5.0,17.0
7775,2024-11-23 20:06:06,2024-11-23,88329,577070,"Chukkuwala,Dehradun","Snacks,Desserts",3,4,407,153,15,20,289,INR,COD,Delivered,3.0,42.0
7776,2025-02-21 13:09:07,2025-02-21,88530,9733,"Santoshpur,Kolkata",South Indian,3,3,812,0,0,41,853,INR,NetBanking,Cancelled,,
7777,2024-10-07 18:52:51,2024-10-07,66,440008,Vellore,"Indian,Biryani",1,1,84,0,35,4,123,INR,Card,Delivered,4.0,30.0
7778,2026-03-14 20:00:06,2026-03-14,95940,375131,Vellore,"Chinese,Tandoor",2,3,183,0,20,9,212,INR,COD,Delivered,,24.0
7779,2025-09-20 19:01:39,2025-09-20,74010,412501,Ranchi,Bakery,3,3,257,66,15,13,219,INR,COD,Delivered,5.0,36.0
7780,2025-05-04 12:08:28,2025-05-04,6914,513719,"Howrah,Kolkata","Biryani,Mughlai",2,2,350,0,35,18,403,INR,Card,Delivered,4.0,27.0
7781,2024-10-18 20:11:26,2024-10-18,84325,355391,"Magarpatta,Pune","Ice Cream,Desserts",4,4,353,0,15,18,386,INR,UPI,Delivered,,33.0
7782,2025-06-29 12:55:41,2025-06-29,80479,196774,Darbhanga,"Chinese,Beverages",3,3,285,0,15,14,314,INR,UPI,Cancelled,,
7783,2025-12-26 10:02:59,2025-12-26,93183,345240,"Panampilly Nagar,Kochi","Kebabs,Chinese",4,7,877,0,15,44,936,INR,UPI,Delivered,3.0,53.0
7784,2026-01-08 08:51:32,2026-01-08,83685,421861,"Electronic City,Bangalore","Biryani,Kebabs",4,4,383,117,20,19,305,INR,Wallet,Delivered,,24.0
7785,2025-03-25 12:10:12,2025-03-25,63748,192232,Bhagalpur,"North Indian,Chinese",3,3,259,50,15,13,237,INR,COD,Delivered,4.0,16.0
7786,2025-11-07 14:56:16,2025-11-07,42357,316943,Tirupati,"Biryani,South Indian",2,2,196,35,49,10,220,INR,UPI,Cancelled,,
7787,2024-03-11 12:05:34,2024-03-11,84659,112071,"Kukatpally,Hyderabad","Biryani,Chinese",2,2,244,0,0,12,256,INR,Wallet,Cancelled,,
7788,2026-04-20 12:51:57,2026-04-20,11287,202133,Ramagundam,Biryani,3,4,594,0,20,30,644,INR,UPI,Delivered,5.0,38.0
7789,2025-05-28 21:10:08,2025-05-28,38354,174434,"Powai,Mumbai","Salads,Beverages",2,4,978,0,0,49,1027,INR,Card,Delivered,5.0,23.0
7790,2026-01-30 18:16:24,2026-01-30,62968,497089,"Bajaj Nagar,Nagpur","Fast Food,Snacks",1,1,81,0,35,4,120,INR,UPI,Delivered,,31.0
7791,2024-09-23 13:15:25,2024-09-23,88751,96846,Kolhapur,Indian,6,9,2264,0,0,113,2377,INR,COD,Delivered,5.0,16.0
7792,2025-10-20 20:33:39,2025-10-20,72871,104753,"Geddalahalli,Bangalore","Chinese,North Indian",2,4,515,65,25,26,501,INR,Wallet,Delivered,,20.0
7793,2025-09-16 16:41:46,2025-09-16,72267,477592,Anand,"North Indian,Indian",1,1,160,0,35,8,203,INR,Card,Delivered,5.0,27.0
7794,2025-07-21 13:45:47,2025-07-21,51157,146893,Haldwani,"North Indian,Tandoor",2,4,722,251,20,36,527,INR,Card,Delivered,4.0,47.0
7795,2026-06-07 19:38:49,2026-06-07,34609,15058,"T Nagar,Chennai","North Indian,South Indian",3,3,580,0,15,29,624,INR,Card,Delivered,,30.0
7796,2025-10-11 18:16:34,2025-10-11,94882,484345,Tirupati,"Biryani,North Indian",4,4,796,0,20,40,856,INR,UPI,Cancelled,,
7797,2025-09-11 14:12:48,2025-09-11,98470,347288,"NSP,Delhi","Chinese,Continental",2,2,399,0,35,20,454,INR,Card,Delivered,3.0,22.0
7798,2026-03-15 19:37:25,2026-03-15,10472,352705,"Banjara Hills,Hyderabad","Continental,Beverages",1,1,550,218,0,28,360,INR,Wallet,Refunded,,
7799,2025-10-11 07:42:44,2025-10-11,26431,390758,Trichy,"Ice Cream,Desserts",2,2,146,0,0,7,153,INR,UPI,Delivered,4.0,37.0
7800,2026-05-17 08:35:52,2026-05-17,91577,373656,Kanpur,Indian,2,2,152,26,0,8,134,INR,COD,Delivered,4.0,33.0
7801,2026-03-28 15:58:36,2026-03-28,76135,312292,"Kothapet & Dilsukhnagar,Hyderabad","Street Food,Tibetan",1,2,300,94,25,15,246,INR,UPI,Delivered,4.0,34.0
7802,2025-07-13 21:17:47,2025-07-13,53323,27036,"Khan Market,Delhi","Chinese,Vietnamese",2,2,1821,0,0,91,1912,INR,UPI,Delivered,3.0,21.0
7803,2025-07-23 13:31:51,2025-07-23,80697,38755,"Kammanahalli/Kalyan Nagar,Bangalore","Singaporean,Asian",1,1,358,0,25,18,401,INR,UPI,Cancelled,,
7804,2025-04-17 11:01:49,2025-04-17,86564,463305,"Rohini,Delhi","Arabian,North Indian",2,2,253,0,20,13,286,INR,UPI,Delivered,4.0,38.0
7805,2025-07-17 19:04:58,2025-07-17,15436,256688,"Rohini,Delhi",Indian,3,3,614,0,15,31,660,INR,UPI,Delivered,,22.0
7806,2024-12-22 12:01:23,2024-12-22,89860,534961,Hassan,"North Indian,Chinese",2,2,278,39,25,14,278,INR,Card,Delivered,5.0,34.0
7807,2024-10-25 09:56:53,2024-10-25,62732,429480,Lakhimpur,"North Indian,South Indian",4,5,288,63,20,14,259,INR,UPI,Delivered,5.0,46.0
7808,2024-04-26 13:27:46,2024-04-26,5348,433505,Kunnamkullam,"Indian,Kerala",2,3,598,106,20,30,542,INR,Wallet,Delivered,,39.0
7809,2026-04-30 20:50:13,2026-04-30,59168,559577,Hoshangabad,"Beverages,Fast Food",2,2,162,0,49,8,219,INR,Card,Delivered,,23.0
7810,2026-01-22 15:44:02,2026-01-22,5290,363600,"Whitefield,Bangalore","Pizzas,Pastas",4,5,1353,0,49,68,1470,INR,UPI,Delivered,5.0,33.0
7811,2026-03-06 12:38:20,2026-03-06,24302,258531,"West Marredpally,Hyderabad",Chinese,2,3,746,0,0,37,783,INR,Card,Delivered,4.0,29.0
7812,2025-10-17 11:56:00,2025-10-17,54582,481764,"Basaveshwaranagar,Bangalore",Chaat,2,2,85,20,0,4,69,INR,UPI,Delivered,5.0,32.0
7813,2025-02-20 20:51:20,2025-02-20,17207,491926,Gurdaspur,"Fast Food,North Indian",2,3,534,0,20,27,581,INR,Card,Delivered,4.0,27.0
7814,2025-05-14 20:56:34,2025-05-14,55357,39443,"Arumbakkam,Chennai","Bakery,Desserts",3,3,208,0,0,10,218,INR,Wallet,Delivered,3.0,35.0
7815,2024-06-26 08:06:18,2024-06-26,59686,571647,"Dwarka,Delhi","North Indian,Chinese",2,2,285,67,0,14,232,INR,Wallet,Delivered,,18.0
7816,2024-10-13 14:36:07,2024-10-13,50887,27274,"Shivaji Nagar,Pune","Indian,Chinese",1,1,151,0,20,8,179,INR,NetBanking,Delivered,4.0,44.0
7817,2026-06-17 21:40:49,2026-06-17,52829,546253,"Hazratganj,Lucknow","North Indian,Chinese",2,2,495,126,0,25,394,INR,Card,Delivered,,35.0
7818,2025-07-26 21:43:59,2025-07-26,80819,410270,"Raj Nagar,Noida","Tibetan,Chinese",2,3,528,0,15,26,569,INR,UPI,Delivered,5.0,45.0
7819,2025-10-12 11:17:03,2025-10-12,97964,396721,"Pimple Saudagar,Pune","Bakery,Beverages",6,7,490,0,35,24,549,INR,NetBanking,Delivered,,31.0
7820,2026-01-20 11:04:35,2026-01-20,953,329425,"Kammanahalli/Kalyan Nagar,Bangalore",Indian,1,3,618,179,0,31,470,INR,UPI,Delivered,5.0,27.0
7821,2025-07-07 09:38:15,2025-07-07,89703,127720,Mehsana,"Snacks,Grill",1,1,118,0,20,6,144,INR,UPI,Delivered,4.0,33.0
7822,2025-06-27 17:39:43,2025-06-27,25028,366072,"Annanagar,Chennai",Beverages,2,2,409,0,15,20,444,INR,UPI,Delivered,4.0,37.0
7823,2025-04-01 08:16:31,2025-04-01,3432,82515,"Yelahanka,Bangalore","North Indian,Barbecue",4,5,942,0,20,47,1009,INR,COD,Delivered,5.0,25.0
7824,2025-10-29 20:48:36,2025-10-29,37716,472982,"Banjara Hills,Hyderabad","Fast Food,Chinese",1,1,123,0,15,6,144,INR,COD,Delivered,5.0,24.0
7825,2026-06-11 13:41:30,2026-06-11,75996,532146,"Powai,Mumbai","North Indian,Beverages",2,2,583,74,15,29,553,INR,UPI,Delivered,4.0,39.0
7826,2025-12-10 23:14:25,2025-12-10,48822,80364,"Tarnaka, Nacharam & Malkajigiri,Hyderabad","Biryani,Indian",4,4,984,345,35,49,723,INR,Card,Delivered,3.0,23.0
7827,2024-09-19 13:43:20,2024-09-19,47897,261634,"Kothrud,Pune","North Indian,Punjabi",1,1,114,0,0,6,120,INR,UPI,Delivered,,33.0
7828,2026-05-12 19:48:40,2026-05-12,49529,139640,"Bopal,Ahmedabad",South Indian,4,6,990,280,25,50,785,INR,Card,Delivered,4.0,39.0
7829,2025-03-06 20:03:32,2025-03-06,51350,565975,"Manikonda,Hyderabad","Snacks,Fast Food",4,6,745,221,0,37,561,INR,UPI,Delivered,,36.0
7830,2025-11-02 20:23:49,2025-11-02,67710,312899,"Kharadi,Pune","South Indian,North Indian",3,4,513,0,25,26,564,INR,Wallet,Delivered,3.0,33.0
7831,2024-04-18 09:31:16,2024-04-18,54540,139956,Bidar,Pizzas,1,1,66,0,15,3,84,INR,Wallet,Delivered,,57.0
7832,2025-10-01 12:05:44,2025-10-01,80988,352252,"Yelahanka,Bangalore","Indian,Chinese",6,11,1416,0,20,71,1507,INR,UPI,Delivered,,19.0
7833,2026-05-09 22:23:19,2026-05-09,2832,28991,"Ameerpet,Hyderabad","North Indian,Chinese",1,1,164,0,15,8,187,INR,UPI,Delivered,5.0,27.0
7834,2026-02-07 17:54:32,2026-02-07,249,363388,Udaipur,"Indian,Chinese",2,2,346,112,0,17,251,INR,Card,Delivered,,29.0
7835,2025-10-10 21:55:15,2025-10-10,73025,295376,"South Mohali,Chandigarh","South Indian,North Indian",2,3,271,82,20,14,223,INR,UPI,Delivered,3.0,26.0
7836,2025-11-09 23:46:45,2025-11-09,61406,127056,"Central Kolkata,Kolkata",Mughlai,4,4,594,0,20,30,644,INR,UPI,Delivered,4.0,30.0
7837,2024-01-05 06:12:07,2024-01-05,468,543295,Mansa,"Pizzas,Burgers",2,2,436,0,49,22,507,INR,Wallet,Delivered,5.0,45.0
7838,2026-03-22 11:26:17,2026-03-22,65171,114374,"Akota,Vadodara","North Indian,Snacks",2,2,301,0,0,15,316,INR,Card,Delivered,5.0,33.0
7839,2025-10-28 15:55:54,2025-10-28,90417,34884,Sultanpur,"Japanese,Sushi",1,2,1528,0,0,76,1604,INR,Wallet,Delivered,,30.0
7840,2025-12-12 13:23:00,2025-12-12,92847,378731,"Dilshad Gardens,Delhi","South Indian,Chinese",4,5,688,199,15,34,538,INR,UPI,Delivered,4.0,30.0
7841,2026-06-15 12:25:19,2026-06-15,44787,529124,"Karappakam,Chennai","Beverages,Snacks",1,2,152,0,15,8,175,INR,COD,Delivered,4.0,43.0
7842,2024-10-01 17:24:58,2024-10-01,31349,78140,"Athwa,Surat","Chaat,Chinese",2,3,489,0,0,24,513,INR,UPI,Delivered,4.0,40.0
7843,2024-07-24 21:52:53,2024-07-24,19388,333162,Bhubaneswar,"Indian,Biryani",3,3,280,0,35,14,329,INR,COD,Delivered,,27.0
7844,2025-04-26 12:43:20,2025-04-26,8335,69701,"Chukkuwala,Dehradun","Bakery,Snacks",2,2,211,0,0,11,222,INR,UPI,Delivered,5.0,40.0
7845,2025-07-08 20:02:46,2025-07-08,46935,111579,Hubli,"Indian,Tandoor",2,2,83,0,15,4,102,INR,Card,Delivered,4.0,35.0
7846,2024-09-05 11:23:11,2024-09-05,35952,497430,Bikaner,Biryani,1,1,152,0,20,8,180,INR,Wallet,Delivered,,24.0
7847,2025-08-20 15:30:47,2025-08-20,97711,473627,"Dumdum,Kolkata","North Indian,Bengali",3,5,557,0,0,28,585,INR,UPI,Delivered,,26.0
7848,2024-10-29 14:10:15,2024-10-29,16940,499908,Kadapa,"Biryani,North Indian",4,6,1028,0,25,51,1104,INR,UPI,Delivered,3.0,26.0
7849,2026-03-01 21:10:54,2026-03-01,95338,50149,"Vastrapur,Ahmedabad","Indian,Chinese",1,1,430,0,0,22,452,INR,UPI,Delivered,4.0,44.0
7850,2025-11-04 09:28:40,2025-11-04,79052,18521,"Sanjay Nagar, New BEL Road,Bangalore","Bakery,Beverages",2,2,143,0,49,7,199,INR,Wallet,Delivered,4.0,32.0
7851,2026-05-01 23:11:22,2026-05-01,85316,326540,"South Kolkata,Kolkata",Ice Cream,2,2,160,21,20,8,167,INR,Wallet,Delivered,,32.0
7852,2025-03-30 19:59:04,2025-03-30,87301,427773,Central-goa,"Indian,Snacks",2,2,366,64,25,18,345,INR,UPI,Delivered,3.0,33.0
7853,2025-01-08 18:07:10,2025-01-08,50174,57495,"Bajaj Nagar,Nagpur",Pizzas,1,1,270,0,25,14,309,INR,Wallet,Delivered,4.0,45.0
7854,2024-12-21 18:15:40,2024-12-21,94538,291651,"T Nagar,Chennai",South Indian,3,3,375,119,49,19,324,INR,UPI,Delivered,4.0,32.0
7855,2024-07-18 19:25:35,2024-07-18,30794,224152,Ongole,"Andhra,Beverages",3,3,369,0,15,18,402,INR,COD,Delivered,,13.0
7856,2025-08-10 16:31:47,2025-08-10,91799,401025,"Greater Kailash New,Delhi","Snacks,Street Food",2,2,166,0,49,8,223,INR,UPI,Delivered,4.0,23.0
7857,2024-05-05 12:00:46,2024-05-05,32331,355463,"Manikonda,Hyderabad","Healthy Food,South Indian",2,2,190,37,20,10,183,INR,UPI,Delivered,4.0,44.0
7858,2025-07-25 22:16:26,2025-07-25,44508,207611,Baddi,South Indian,3,3,240,43,20,12,229,INR,Wallet,Cancelled,,
7859,2024-01-01 19:16:22,2024-01-01,28958,394349,"Kharkhana & Trimulgherry,Hyderabad",Indian,3,3,390,0,35,20,445,INR,UPI,Delivered,5.0,31.0
7860,2025-12-22 15:33:08,2025-12-22,20982,50470,"Race Course,Coimbatore","Chinese,Indian",2,2,425,57,25,21,414,INR,Card,Delivered,5.0,25.0
7861,2024-11-26 22:02:27,2024-11-26,30857,255352,"Malviya Nagar,Delhi",Indian,3,4,639,0,15,32,686,INR,COD,Delivered,,23.0
7862,2024-04-22 18:38:00,2024-04-22,91557,486525,"Koramangala,Bangalore","Italian,Fast Food",5,5,1405,313,25,70,1187,INR,COD,Delivered,4.0,59.0
7863,2025-07-20 20:39:41,2025-07-20,58685,62686,"Raj Nagar,Noida","Continental,Italian",2,2,314,0,20,16,350,INR,COD,Delivered,,14.0
7864,2025-07-26 14:38:46,2025-07-26,3104,120009,"Sanjay Nagar, New BEL Road,Bangalore",South Indian,1,1,117,25,35,6,133,INR,Card,Cancelled,,
7865,2025-11-15 16:53:19,2025-11-15,18195,458643,"Malviya Nagar,Delhi",Bakery,4,4,632,0,0,32,664,INR,Card,Delivered,5.0,44.0
7866,2025-02-19 18:24:24,2025-02-19,48453,304774,"Gomti Nagar,Lucknow","Bakery,Desserts",1,1,72,13,15,4,78,INR,UPI,Delivered,,18.0
7867,2025-01-26 18:40:56,2025-01-26,98173,418943,"Kammanahalli/Kalyan Nagar,Bangalore","Kerala,Arabian",4,6,1205,338,20,60,947,INR,Card,Delivered,,25.0
7868,2024-10-14 18:21:11,2024-10-14,2293,5897,"Shantinagar,Bangalore","Andhra,South Indian",3,5,380,0,20,19,419,INR,Wallet,Delivered,5.0,43.0
7869,2024-02-24 18:01:26,2024-02-24,78744,409138,"North Mohali,Chandigarh",Ice Cream,1,1,250,84,0,12,178,INR,COD,Delivered,,46.0
7870,2025-07-25 17:21:36,2025-07-25,95951,472585,"Scruz Bandra East,Mumbai","American,Lebanese",2,2,478,99,0,24,403,INR,UPI,Delivered,4.0,26.0
7871,2024-11-20 16:21:50,2024-11-20,2917,400723,"Baner,Pune","Tibetan,Asian",1,2,146,0,0,7,153,INR,UPI,Delivered,,51.0
7872,2024-02-12 19:29:14,2024-02-12,33259,424457,"Sangvi,Pune",Indian,2,2,325,0,49,16,390,INR,Card,Delivered,,42.0
7873,2026-02-13 19:03:05,2026-02-13,30285,442537,"Powai,Mumbai","North Indian,Tandoor",3,3,811,0,25,41,877,INR,Card,Delivered,4.0,55.0
7874,2024-11-02 15:54:54,2024-11-02,84389,507767,"Adyar,Chennai","Snacks,Sweets",3,3,702,0,35,35,772,INR,UPI,Delivered,4.0,20.0
7875,2026-06-30 12:37:48,2026-06-30,96430,368488,"Begumpet,Hyderabad","Continental,Chinese",2,4,1316,176,0,66,1206,INR,COD,Delivered,,49.0
7876,2025-01-25 11:15:08,2025-01-25,38410,79809,Bhopal,"North Indian,Punjabi",3,3,310,0,15,16,341,INR,Wallet,Delivered,5.0,13.0
